"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"XGLTQEG8","dataset","2023","Ryu, Byungki; Ryu, Byungki; Chung, Jaywan; Kumagai, Masaya; Katsura, Yukari","Data for ""Best Thermoelectric Efficiency of Ever-Explored Materials"" by Ryu et al., using Starrydata2","","","","10.17632/R9BHPV6VX9.1","https://data.mendeley.com/datasets/r9bhpv6vx9/1","Rawdata and post-processed datasets are provided for ""Best Thermoelectric Efficiency of Ever-Explored Materials,"" which is published in an iScience article (https://doi.org/10.1016/j.isci.2023.106494). The dataset includes thermoelectric samples, related publication information, thermoelectric properties (TEPs) data with filter information, and the best thermoelectric materials and device efficiencies. Note that the material samples data were extracted from Starrydata2.org, with the rawdata version dated 2021-Nov-24th, and were then extensively investigated for material and device efficiencies. The materials' TEPs data have been filtered and cleaned. Using the TEPs in the cleaned dataset, the best efficiencies of material samples were calculated within one-dimensional thermoelectric leg models. In total, 100 million efficiencies were calculated for P-N leg pair devices across approximately 13 thousand ever-explored materials. Further details can be found in the related publication.","2023-03-31","2023-04-01 14:26:11","2023-09-06 14:38:32","2023-04-01 14:26:11","","","","","","","","","","","","Mendeley Data","","","Creative Commons Attribution 4.0 International","","","","DOI.org (Datacite)","","","","","","","","","","","Ryu, Byungki; Chung, Jaywan; Kumagai, Masaya; Katsura, Yukari","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CK2XY97L","journalArticle","2023","Ryu, Byungki; Chung, Jaywan; Kumagai, Masaya; Mato, Tomoya; Ando, Yuki; Gunji, Sakiko; Tanaka, Atsumi; Yana, Dewi; Fujimoto, Masayuki; Imai, Yoji; Katsura, Yukari; Park, SuDong","Best thermoelectric efficiency of ever-explored materials","iScience","","2589-0042","10.1016/j.isci.2023.106494","https://linkinghub.elsevier.com/retrieve/pii/S2589004223005710","A thermoelectric device is a heat engine that directly converts heat into electricity. Many materials with a high ﬁgure of merit ZT have been discovered in the anticipation of a high thermoelectric efﬁciency. However, there has been a lack of investigations on efﬁciency-based material evaluation, and little is known about the achievable limit of thermoelectric efﬁciency. Here, we report the highest thermoelectric efﬁciency using 12,645 published materials. The 97,841,810 thermoelectric efﬁciencies are calculated using 808,610 device conﬁgurations under various heat-source temperatures (Th) when the cold-side temperature is 300 K, solving one-dimensional thermoelectric integral equations with temperature-dependent thermoelectric properties. For inﬁnite-cascade devices, a thermoelectric efﬁciency larger than 33% (~1/3) is achievable when Th exceeds 1400 K. For single-stage devices, the best efﬁciency of 17.1% (~1/6) is possible when Th is 860 K. Leg segmentation can overcome this limit, delivering a very high efﬁciency of 24% (~1/4) when Th is 1100 K.","2023-04-21","2023-03-28 19:12:46","2024-07-26 09:37:07","2023-04-07 22:11:53","106494","","4","26","","iScience","","","","","","","","en","All rights reserved","","","","DOI.org (Crossref)","","","","C:\Users\cta4r\Zotero\storage\DYASHYAK\Ryu 등 - 2023 - Best thermoelectric efficiency of ever-explored ma.pdf; C:\Users\cta4r\Zotero\storage\FQ8PUEQL\S2589004223005710.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RC9CBWI7","dataset","2023","Ryu, Byungki; Park, Sungjin","Formation energies and charge transition levels for extrinsic and intrinisc defects in Mg2Si and Mg2Sn, calculated within hybrid-density functional theory","","","","10.6084/m9.figshare.22237609.v1","https://figshare.com/articles/figure/Formation_energies_and_charge_transition_levels_for_extrinsic_and_intrinisc_defects_in_Mg2Si_and_Mg2Sn_calculated_within_hybrid-density_functional_theory/22237609/1","This is for the extrinsic and intrinsic defects in Mg2Si and Mg2Sn: 15 impurities and 2 intrinsic defects in 2 hosts1) 15 Impurities (Extrinsic defects) at 3 site configurations: Ag, Al, Au, Bi, Ca, Cu, Ga, In, Li, Ni, Pd, Pt, Sb, Ti, Zn (substitutional at Mg, substitutional at X, interstitial)2) 2 Intrinsic defects at 3 site configurations: Mg, Si or Sn (vacancy, at X, interstitial)3) 2 host: Doped in MgX (X=Si or Sn): Mg2Si and Mg2SnVASP, hybrid-DFT, Exc=PBE, based on 96-atom supercell calculations, without charged defect correction as negligible, jellium model4) Figure description: all files are the PDF vector images.Fig_D1(a-d): Defect formation energy lines for charged impurities and intrinsic defects in Mg2Si and Mg2Sn, under both Mg-Poor and Mg-rich conditions.Fig_D2(a-d): Charged defect formation energy curves for impurities and intrinsic defects in Mg2Si and Mg2Sn, under both Mg-Poor and Mg-rich conditions.Fig_D3(a,b): Charge transition levels for impurities and intrinsic defects in Mg2Si and Mg2Sn.","2023-09-06","2023-09-06 14:35:58","2023-09-06 14:38:42","2023-09-06 14:35:58","","","","","","","","","","","","Figshare","","en","Creative Commons Attribution 4.0 International","figure","","","","","Publisher: figshare DOI: 10.6084/m9.figshare.22237609.v1","","C:\Users\cta4r\Zotero\storage\G4LD2HYF\1.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6L5KHYMB","journalArticle","2023","Ghosh, Sanyukta; Naithani, Harshita; Ryu, Byungki; Oppitz, Gregor; Müller, Eckhard; De Boor, Johannes","Towards energy filtering in Mg2X-based composites: Investigating local carrier concentration and band alignment via SEM/EDX and transient Seebeck microprobe analysis","Materials Today Physics","","2542-5293","10.1016/j.mtphys.2023.101244","https://linkinghub.elsevier.com/retrieve/pii/S2542529323002808","","2023-11-01","2023-09-27 12:06:06","2024-02-16 09:24:46","2023-10-12 04:59:33","101244","","","38","","Materials Today Physics","Towards energy filtering in Mg2X-based composites","","","","","","","en","All rights reserved","","","","DOI.org (Crossref)","","","","C:\Users\cta4r\Zotero\storage\JAILC4RC\Ghosh 등 - 2023 - Towards energy filtering in Mg2X-based composites.pdf; C:\Users\cta4r\Zotero\storage\ZDS996P4\S2542529323002808.html","","","Composite; Band offset; Energy filtering; Transient Seebeck microprobe; MgSixSn","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"X5MNFEF5","journalArticle","2024","Demeke, Wabi; Ryu, Byungki; Ryu, Seunghwa","Machine learning-based optimization of segmented thermoelectric power generators using temperature-dependent performance properties","Applied Energy","","0306-2619","10.1016/j.apenergy.2023.122216","https://www.sciencedirect.com/science/article/pii/S0306261923015805","Segmented thermoelectric generators (STEGs) provide an excellent platform for thermal energy harvesting devices because they improve power generation performance across a broad range of operating temperatures. Despite the benefit of direct thermal energy-to-electricity conversion, conventional STEG optimization approaches are unable to provide a systematic method for selecting the optimal multiple stacks of p- and-n-type thermoelectric materials (TEs) legs from a set of numerous TE materials. In this study, we propose a systematic optimization method based on machine learning to find the optimal STEG for performance maximization. A deep neural network (DNN) is trained using an initial dataset generated via the Finite Element Method (FEM), with inputs including the temperature-dependent properties of p- and n-type TE materials, the lengths of each segment, and external loads, as well as the corresponding performance outputs. The trained DNN captures the inherent nonlinear relationship between these inputs and outputs. The combination of a trained DNN and a genetic algorithm (GA) efficiently navigates a vast design space using 88 p-type and 70 n-type TE materials along with device factors. It formulates four stacked segment pairs in p- and n-leg TEGs, targeting new superior designs with enhanced power, efficiency, or both. The DNN is iteratively refined via active learning (AL) by incorporating new superior STEG designs to enhance prediction accuracy. The optimized STEGs exhibit power and efficiency that are 1.91 and 1.5 times higher, respectively, than the top designs from the initial training dataset composed of 157.916 STEGs. Furthermore, compared to conventional TEG designs without segmentation, our method discovered numerous high-performing STEG designs.","2024-02-01","2023-11-19 00:23:10","2023-11-19 00:23:10","2023-11-19 00:23:10","122216","","","355","","Applied Energy","","","","","","","","","All rights reserved","","","","ScienceDirect","","","","C:\Users\cta4r\Zotero\storage\DHIGXFDB\1-s2.0-S0306261923015805-mmc1.pdf; C:\Users\cta4r\Zotero\storage\K2VQ2AF4\1-s2.0-S0306261923015805-mmc2.xlsx; C:\Users\cta4r\Zotero\storage\6JYVPCCQ\Demeke 등 - 2024 - Machine learning-based optimization of segmented t.pdf; C:\Users\cta4r\Zotero\storage\IG4IHVQJ\S0306261923015805.html","","","Thermoelectric; Deep neural network; COMSOL-Multiphysics; Genetic algorithm active learning","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GNSVG6DI","journalArticle","2023","Demeke, Wabi; Jung, Jiyoung; Song, Hyunggwi; Ryu, Byungki; Jeon, Wonju; Ryu, Seunghwa","Design of aluminum plate phononic crystals with wide bandgaps via free-form shape optimization using deep neural networks","Extreme Mechanics Letters","","2352-4316","10.1016/j.eml.2023.102098","https://www.sciencedirect.com/science/article/pii/S235243162300144X","Phononic crystals (PnCs) with a broad bandgap have been the subject of extensive research, particularly for their capacity to manipulate elastic waves efficiently. However, the explored design space remains relatively limited, and the shapes under consideration are often relatively simple. This study optimizes a free-form hole shape for square and hexagonal lattice aluminum plate PnCs with high relative bandgaps (i.e., ratio of bandgap to its center frequency). Optimization is implemented by leveraging the predictive capabilities of deep neural networks (DNNs). For both types of lattices, an initial training dataset is made up of 20,000 randomly generated PnCs unit cells, each containing a symmetric smooth hole. The relative bandgap is subsequently evaluated using the Finite Element Method (FEM). For each lattice, one Deep Neural Network (DNN) is trained to predict the relative bandgap, while another DNN is used to classify whether the bandgap exists. The predictive power of DNNs is exploited to search for design candidates with high relative bandgaps using the genetic optimization algorithm (GOA). The relative bandgaps of new candidates are determined and validated using FEM. The results of these analyses are then utilized to update the DNNs through active learning (AL) techniques. As a result, the relative bandgaps of the progressively refined hole shapes for square and hexagonal lattices are 2.382 and 10.383 times larger, respectively, than those of circular holes.","2023-12-01","2023-11-22 00:49:07","2023-11-22 00:49:07","2023-11-22 00:49:07","102098","","","65","","Extreme Mechanics Letters","","","","","","","","","All rights reserved","","","","ScienceDirect","","","","C:\Users\cta4r\Zotero\storage\68EKNV63\Demeke 등 - 2023 - Design of aluminum plate phononic crystals with wi.pdf; C:\Users\cta4r\Zotero\storage\495YMBRM\S235243162300144X.html","","","Active learning; Bézier curve; Deep neural network; Genetic optimization algorithm; Phononic crystals; Relative bandgap","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YXVZSJ87","journalArticle","2024","Ayachi, Sahar; Park, Sungjin; Ryu, Byungki; Park, SuDong; Mueller, Eckhard; de Boor, Johannes","High-Performance Thermoelectric Devices Made Faster: Interface Design from First Principles Calculations","Advanced Physics Research","","2751-1200","10.1002/apxr.202300077","https://onlinelibrary.wiley.com/doi/abs/10.1002/apxr.202300077","The enormous progress achieved with high-performance thermoelectric materials has yet to be implemented in high-performance devices. The bottleneck for this is the material-specific design of the interface between the thermoelectric material and the electrical connections, particularly identifying suitable contacting electrodes. This has mainly been empirical, slowing down device maturation due to the vast experimental space. To overcome this, an electrode pre-selection method based on first-principles electronic structure calculations of charged defect formation energies is established in this work for the first time. Such method allows to predict thermoelectric leg degradation due to impurity diffusion from the electrode into the thermoelectric material and formation of charge carrier traps, causing a majority carrier compensation and performance deterioration. To demonstrate the feasibility of this approach, the charged point defect formation energies of relevant metal electrodes with Mg2(Si,Sn) are calculated. Five hundred ten defect configurations are investigated, and the interplay between intentional doping and electrode-induced point defects is predicted. These predictions are compared with Seebeck microprobe measurements of local carrier concentrations near the Mg2(Si,Sn)-electrode interface and a good match is obtained. This confirms the feasibility of electrode screening based on defect formation energy calculations, which narrows down the number of potential electrodes and accelerates device development.","2024-08-31","2023-03-14 09:22:36","2025-01-21 16:41:42","2024-01-29 11:25:57","2300077","","1","3","","","High-Performance Thermoelectric Devices Made Faster","","","","","","","en","© 2023 The Authors. Advanced Physics Research published by Wiley-VCH GmbH","","","","Wiley Online Library","","_eprint: https://onlinelibrary.wiley.com/doi/pdf/10.1002/apxr.202300077","","C:\Users\cta4r\Zotero\storage\V6MWH7IK\Ayachi 등 - 2024 - High-Performance Thermoelectric Devices Made Faste.pdf; C:\Users\cta4r\Zotero\storage\RXMZTQS3\apxr.html","","","thermoelectrics; defects; contacting; hybrid-DFT; interface design","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"W7BKSIL6","journalArticle","2024","Han, Seung Zeon; Ryu, Byungki; Jeong, Il-Seok; Hwan Lim, Sung; Choi, Eun-Ae","Simultaneous enhancement of strength and ductility in Al-Zn-Cu casting alloy with trace Mg addition designed by first principle calculation","Materials & Design","","0264-1275","10.1016/j.matdes.2024.113140","https://www.sciencedirect.com/science/article/pii/S0264127524005148","The Al alloy containing 17 wt% Zn exhibits enhanced strength through Zn precipitation after casting without the need for further aging treatment. DFT (Density Functional Theory) calculations revealed that the addition of Cu and Mg elements to Al-Zn alloy has the potential to stabilize the Zn phase in the Al matrix and reduce the interface energy between the Zn precipitate and Al matrix. Based on these findings, 0.5 wt% Cu and 0.1 wt% Mg were added to the Al-17 wt% Zn alloy. The trace element level of 0.1 wt% Mg addition led to a significant increase in both yield and tensile strength, from 132 to 278 and from 248 to 310 MPa, respectively, compared to the Al-17 wt% Zn alloy with 0.5 wt% Cu. Furthermore, their ductility surpassed 11 %. The trace amount of Mg greatly increased yield and tensile strength, while Cu enhanced the ductility in the Al-Zn alloy after casting without any aging treatment.","2024-08-01","2024-07-14 11:54:05","2024-07-26 09:20:17","2024-07-14 11:54:05","113140","","","244","","Materials & Design","","","","","","","","","All rights reserved","","","","ScienceDirect","","","","C:\Users\cta4r\Zotero\storage\8IPPZLF4\S0264127524005148.html; C:\Users\cta4r\Zotero\storage\MX7JQ5TL\Zeon Han 등 - 2024 - Simultaneous enhancement of strength and ductility.pdf","","","Precipitation; cast Al alloy; Coercive energy; Ductility; Interface energy; Strength","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"N2DHI4QF","journalArticle","2024","Han, Seung Zeon; Ryu, Byungki; Jeong, Il-Seok; Lim, Sung Hwan; Choi, Eun-Ae","Increasing ductility beyond post-uniform deformation through Zn lamellae deformation in Al at room temperature","Heliyon","","2405-8440","10.1016/j.heliyon.2024.e34984","https://linkinghub.elsevier.com/retrieve/pii/S2405844024110158","The Zn element precipitates during aging in the Al–Zn binary alloy. Increased Zn content and prolonged aging leads to discontinuous Zn precipitation. The addition of 2 wt% Cu to the Al-43 wt%Zn alloy accelerates this discontinuous precipitation, resulting in decreased thickness of Zn layers and inter-distance between them. This acceleration is attributed to the influence of Cu solutes on the Zn phase, thereby reducing the interface energy between Zn precipitates and the Al matrix. The Al–Zn–Cu alloy demonstrates exceptional behavior during tensile tests, displaying a simultaneous increase in tensile strength and ductility alongside an 75 % reduction in area at room temperature drawing. Notably, despite the drawn beyond uniform deformation limit, there is an observed increase in total elongation. Our demonstration highlights this phenomenon, attributing it to the sustained coherent interface between the Zn layer and the Al matrix, as well as the uninterrupted continuity of Zn layers during drawing.","2024-07-30","2024-07-22 13:32:59","2024-11-12 12:05:48","2024-07-22 13:32:59","e34984","","14","10","","Heliyon","","","","","","","","en","All rights reserved","","","","DOI.org (Crossref)","","","","C:\Users\cta4r\Zotero\storage\XN9TZMJN\Han 등 - 2024 - Increasing ductility beyond post-uniform deformati.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZDE36AKU","journalArticle","2024","Han, Seung Zeon; Jeong, Il-Seok; Ryu, Byungki; Lee, Sang Jin; Ahn, Jee Hyuk; Choi, Eun-Ae","Enhanced strength of Cu-Ni-Si alloy via heterogeneous nucleation at grain boundaries during homogenization","Materials Characterization","","10445803","10.1016/j.matchar.2024.114198","https://linkinghub.elsevier.com/retrieve/pii/S1044580324005795","Copper alloys are utilized either as cast or wrought alloys. Typically, cast alloys contain a higher quantity of elements to enhance strength. The increased content of additive elements inevitably escalates the precipitation driving force. However, this can result in heterogeneous nucleation, leading to the formation of large particles at grain boundaries, consequently impeding the strengthening process. Managing the shape and structure becomes pivotal to address this challenge. The Cu alloy, enriched with 6 wt% Ni, 1.3 wt% Si, and 2.4 wt% Mn, possesses a high precipitation driving force due to the abundance of solutes in the matrix at high temperature. Upon cooling in air following heat treatment at 980 ◦C for 8 h (homogenization), both homogeneous and heterogeneous nucleation and growth processes occur within the grain interior and at the grain boundaries. The phase heterogeneously formed at the grain boundary is identified as Ni2Si compound in the Cu-Ni-Si alloy, while the phase at the grain boundary is recognized as Mn6Ni16Si7, known as the G-phase. The presence of G-phase at the grain boundary results in higher strength and ductility compared to the alloy with Ni2Si. The substantial coverage of the grain boundary by the film-shaped G-phase renders the grain boundary more stable than the irregularly shaped Ni2Si, consequently contributing to the elevated strength and ductility of the Cu-Ni-Si alloy.","2024-09-01","2024-07-29 22:43:52","2024-07-29 22:44:04","2024-07-29 22:43:52","114198","","","215","","Materials Characterization","","","","","","","","en","All rights reserved","","","","DOI.org (Crossref)","","","","C:\Users\cta4r\Zotero\storage\96WRPYYY\Han 등 - 2024 - Enhanced strength of Cu-Ni-Si alloy via heterogene.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9FUXII5E","journalArticle","2014","Chung, Jaywan; Ryu, Byungki","Nonlocal Problems Arising in Thermoelectrics","Mathematical Problems in Engineering","","1024-123X, 1563-5147","10.1155/2014/909078","https://onlinelibrary.wiley.com/doi/10.1155/2014/909078","We revisit the derivation of a nonlocal problem modelling temperature distribution due to power generation using thermoelectric effect. The problem has nonlocal coefficients in reaction and convection terms rather than diffusion term, which makes the problem more interesting. In this paper, we prove that the nonlocal problem has a unique decreasing solution when electric current induced by the thermoelectric effect is small enough.","2014-12-15","2015-01-05 10:40:12","2025-01-01 05:10:49","2025-01-01 05:10:14","909078","","1","2014","","Mathematical Problems in Engineering","","","","","","","","en","All rights reserved","","","","DOI.org (Crossref)","","","","C:\Users\cta4r\Zotero\storage\ZHG8VE5A\Chung 그리고 Ryu - 2014 - Nonlocal Problems Arising in Thermoelectrics.pdf; C:\Users\cta4r\Zotero\storage\KTPCHEVK\Chung and Ryu - 2014 - Nonlocal Problems Arising in Thermoelectrics.pdf","","","","Liu, Yuji","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FQAV2IYC","journalArticle","2025","Ryu, Byungki; Chung, Jaywan; Park, SuDong","Thermoelectric algebra made simple for thermoelectric generator module performance prediction under constant Seebeck coefficient approximation","Journal of Applied Physics","","0021-8979","10.1063/5.0242991","https://doi.org/10.1063/5.0242991","Although thermoelectric material performance can be estimated using the dimensionless figure of merit ZT, predicting the performance of thermoelectric generator modules (TGMs) is complex owing to the nonlinearity and nonlocality of the thermoelectric differential equations. Here, we present a simplified thermoelectric algebra framework for predicting TGM performance within the constant Seebeck coefficient approximation (CSA). First, we revisit the constant Seebeck coefficient model (CSM) to transform the differential equations into exact algebraic equations for thermoelectric heat flux and conversion efficiency in terms of the load resistance ratio and relative Fourier heat flux. Next, we introduce the CSA, where the Thomson term is neglected and the device parameters are assumed to be fixed. We define the average thermoelectric properties and device parameters under the zero-current condition using a simple temperature integral. Finally, we derive approximate thermoelectric algebraic equations for voltage, resistance, heat flux, and conversion efficiency as functions of current. We numerically validate that the CSA formalism is superior to other single-parameter theories, such as peak-ZT, integral-ZT, and generic engineering-ZT, in predicting efficiency. The relative standard error of the optimal efficiency is less than 11% for average ZT values not exceeding 2. By combining the CSM and CSA, TGM performance can be easily estimated without requiring calculus or solving differential equations. Therefore, this simplified thermoelectric algebra under the CSA framework has the potential to significantly enhance future TGM analysis and design, facilitating more efficient device-level research and development beyond the traditional focus on material properties.","2025-02-04","2025-02-04 10:40:02","2025-02-04 10:40:02","2025-02-04 10:40:02","055001","","5","137","","Journal of Applied Physics","","","","","","","","","","","","","Silverchair","","","","C:\Users\cta4r\Zotero\storage\ADNL7YGN\Ryu et al. - 2025 - Thermoelectric algebra made simple for thermoelect.pdf; C:\Users\cta4r\Zotero\storage\KP5SXBHM\Thermoelectric-algebra-made-simple-for.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PZB7L2RV","journalArticle","2025","Duparchy, Amandine; Deshpande, Radhika; Sankhla, Aryan; Ghosh, Sanyukta; Camut, Julia; Park, Sungjin; Park, SuDong; Ryu, Byungki; Mueller, Eckhard; de Boor, Johannes","Instability Mechanism in Thermoelectric Mg2(Si,Sn) and the Role of Mg Diffusion at Room Temperature","Small Science","","2688-4046","10.1002/smsc.202300298","https://onlinelibrary.wiley.com/doi/abs/10.1002/smsc.202300298","Mg2(Si,Sn) shows great promise as thermoelectric material as it is made from non-toxic, abundant, and cost-effective elements offering high performance. This has been emphasized by several thermoelectric generator prototypes, demonstrating technological maturity. However, material stability is paramount for large-scale applications whereas we reveal here that the thermal stability of n-type Mg2(Si,Sn) may be limited even at room temperature (RT). Integral thermoelectric properties measurements, locally resolved Seebeck coefficient analysis, scanning electron microscopy/energy-dispersive X-ray spectroscopy, and atomic force microscopy are employed to assess changes of n-type samples stored in ambient atmosphere for years, revealing the evolution of the carrier concentration and transport properties in the material as well as surface degradation. This is caused by the diffusion of loosely bound Mg from the bulk towards the surface and subsequent oxidation, leading to a change of Mg-based intrinsic defect concentrations, thereby degrading the thermoelectric performance. This microscopic mechanism is backed up by first-principles calculations, revealing that Mg diffusivity in Mg2(Si,Sn) is high at RT and that diffusion occurs mainly via Mg vacancies. The observed much faster degradation of Sn-rich Mg2(Si,Sn) can be correlated with the higher density of Mg vacancies in Mg2Sn compared to Mg2Si, as predicted from defect formation energies.","2025-02-26","2024-02-03 07:21:26","2025-02-28 15:51:26","2025-02-28 15:50:23","2300298","","3","5","","","","","","","","","","en","© 2024 The Authors. Small Science published by Wiley-VCH GmbH","","","","Wiley Online Library","","_eprint: https://onlinelibrary.wiley.com/doi/pdf/10.1002/smsc.202300298","","C:\Users\cta4r\Zotero\storage\NS5EP79C\Duparchy et al. - 2025 - Instability Mechanism in Thermoelectric Mg2(Si,Sn).pdf; C:\Users\cta4r\Zotero\storage\9JLW2DH4\smsc.html","","","first-principles calculations; magnesium diffusion; material stability; Mg2(Si; Sn); transport property analysis","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7ZKIKVJD","journalArticle","2025","Ryu, Byungki; Oh, Seunghyun; Demeke, Wabi; Chung, Jaywan; Park, Jongho; Kumari, Nirma; Wani, Aadil Fayaz; Ryu, Seunghwa; Park, SuDong","Wiedemann–Franz law and thermoelectric inequalities: Effective <i>ZT</i> and single-leg efficiency overestimation","Journal of Applied Physics","","0021-8979, 1089-7550","10.1063/5.0247466","https://pubs.aip.org/jap/article/137/11/115001/3340281/Wiedemann-Franz-law-and-thermoelectric","We derive a thermoelectric inequality in the thermoelectric conversion between the material figure of merit (ZT) and the effective ZT of the module by combining the constant Seebeck coefficient approximation with the Wiedemann-Franz law. In a P-N leg-pair module, the effective ZT lies between the individual ZT values of the P- and N-leg materials. In a single-leg module, however, the effective ZT is less than approximately one-third of the leg’s ZT because an external wire is necessary to complete the circuit, introducing additional thermal and electrical losses. Multi-dimensional numerical analysis shows that although structural optimization can mitigate these losses, the system efficiency remains limited to below half of the ideal single-leg efficiency. Our findings explain the overestimation of single-leg efficiency and highlight the importance of optimizing the P-N leg-pair module structure. They also underscore the need for thermoelectric leg compatibility, particularly regarding Seebeck coefficients.","2025-03-21","2025-03-21 06:27:52","2025-03-21 06:28:44","2025-03-21 06:27:52","115001","","11","137","","","Wiedemann–Franz law and thermoelectric inequalities","","","","","","","en","","","","","DOI.org (Crossref)","","","","C:\Users\cta4r\Zotero\storage\H4Q3V6J8\115001_1_5.0247466.pdf; C:\Users\cta4r\Zotero\storage\M5S7QSS8\JAP24-AR-06518.pdf; C:\Users\cta4r\Zotero\storage\MLZ7L8UF\Ryu et al. - 2025 - Wiedemann–Franz law and thermoelectric inequalitie.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
